Bubble,Insertion,Merge,Quick,Radix,Selection,Shell,python
0.013706777994229924,0.0047848060057731345,0.0035876569963875227,0.0021627460009767674,0.0023682659957557917,0.008150982001097873,0.0024962049938039854,0.00014643799659097567
0.013684627003385685,0.004548719996819273,0.0036022390049765818,0.0021842899950570427,0.0023815309978090227,0.00889909100078512,0.002623116997710895,0.00014343200018629432
0.01384386599966092,0.004377746001409832,0.003649060003226623,0.0021395060030044988,0.0023861899971961975,0.008229083003243431,0.0024733939935686067,0.0001699880012893118
0.014075998995394912,0.004875021004409064,0.0037305700025171973,0.0023584739974467084,0.00245833900407888,0.00850915699993493,0.0025972159928642213,0.00014217099669622257
0.014101136002864223,0.004661973005568143,0.0037460940002347343,0.0022146839983179234,0.002390712994383648,0.008347267998033203,0.002572158999100793,0.0001463270018575713
0.01390202299808152,0.004313653000281192,0.0037024749981355853,0.0023320209947996773,0.002436645001580473,0.008638564999273513,0.00262855500477599,0.00016705300367902964
0.01471305300219683,0.005032810993725434,0.003764223998587113,0.0020868890060228296,0.0024064499957603402,0.008535194996511564,0.002583134002634324,0.00014820599608356133
0.014379337997524999,0.004626344001735561,0.003735350997885689,0.002376639997237362,0.0024287679989356548,0.008645686000818387,0.0026912559987977147,0.00014578700211131945
0.014664241003629286,0.004560316003335174,0.003790296999795828,0.002258077001897618,0.002449539002554957,0.00899853900045855,0.0027269499987596646,0.00014737700257683173
0.014697476995934267,0.004690631998528261,0.0038053650059737265,0.002387550994171761,0.0026014160030172206,0.008809845996438526,0.0026476000057300553,0.00014975600061006844
0.015024093001557048,0.0049578820035094395,0.0038319470040732995,0.0023348339964286424,0.0024661800052854232,0.009112763000302948,0.002617045000079088,0.00014939500397304073
0.015485164003621321,0.00518236200150568,0.003849243999866303,0.00227455300046131,0.002506645003450103,0.009038675998453982,0.0026519439998082817,0.0001539350050734356
0.015121165997697972,0.004790063998370897,0.0039051829953677952,0.002295895006682258,0.002520484005799517,0.009041937002621125,0.0027013560029445216,0.000152209002408199
0.016527396997844335,0.0059391679969849065,0.00407249599811621,0.0026468819996807724,0.0025886189978336915,0.009486930997809395,0.0028145789983682334,0.00016198599769268185
0.01543304599908879,0.004463751000002958,0.004033301003801171,0.0024560610036132857,0.002600489002361428,0.009582831000443548,0.002750569001364056,0.0001592879998497665
0.017050553004082758,0.006057840997527819,0.00409965000289958,0.00254715999471955,0.0026004669998656027,0.00973849600268295,0.0028159420035080984,0.00016413900448242202
0.01708647200575797,0.0058170749980490655,0.004092152004886884,0.002410387998679653,0.0026479869993636385,0.009790000003704336,0.002873851000913419,0.00016059199697338045
0.016617029999906663,0.005728755000745878,0.004271958001481835,0.002263469999888912,0.0025719979967107065,0.009745638002641499,0.003657025001302827,0.00015736599743831903
0.016281308002362493,0.005084096999780741,0.003994359998614527,0.0024935470064519905,0.002610780000395607,0.009707400000479538,0.0031340589994215406,0.00016089800192276016
0.016122223001730163,0.004911964002531022,0.0040677139986655675,0.0024632410058984533,0.0027262190051260404,0.00987483499920927,0.003414418999454938,0.00016080499335657805
0.017060743004549295,0.005751414006226696,0.0041020319986273535,0.0025190719970851205,0.0026244709952152334,0.009866449996479787,0.0031551740030408837,0.00016573399625485763
0.016620399997918867,0.00529365200054599,0.0040676920034457,0.0023135720039135776,0.0027088400020147674,0.010103186003107112,0.003229795998777263,0.00015933000395307317
0.01692994900076883,0.005488736002007499,0.004154440001002513,0.0024794790006126277,0.002672866998182144,0.010128248002729379,0.0032963979974738322,0.0001637880050111562
0.017518242995720357,0.006170826993184164,0.0041564690036466345,0.00245076599821914,0.002680680001503788,0.01049773699924117,0.003163512999890372,0.00016713399963919073
0.017545014001370873,0.00574396199954208,0.004926178997266106,0.0024175630023819394,0.002687508000235539,0.010278583999024704,0.0033165200002258644,0.00023576099920319393
0.017875376004667487,0.006151002999104094,0.0041788210000959225,0.0024290479996125214,0.002679079996596556,0.01040687299973797,0.00319193399627693,0.0001707030023681
0.017987571998673957,0.005812317998788785,0.004232546001730952,0.002395625000644941,0.002764789001957979,0.010414674005005509,0.003068423997319769,0.0001687399999354966
0.017502647002402227,0.0054664210038026795,0.004228744001011364,0.0024844479994499125,0.002682274003745988,0.010611212004732806,0.0030517420018441044,0.00016585599951213226
0.01841164600045886,0.006195100999320857,0.004288131996872835,0.0025984930034610443,0.0027259639973635785,0.01078357499500271,0.003120610002952162,0.000177262001670897
0.018158497994591016,0.005826651999086607,0.004254294995917007,0.0027065130052505992,0.00273963399376953,0.010868354998819996,0.003186968999216333,0.00017223800387000665
0.01930988999811234,0.006883099995320663,0.004282739006157499,0.002616851001221221,0.0027487280021887273,0.010896696003328543,0.0034264389978488907,0.00017519000539323315
0.018841661003534682,0.0057712799971341155,0.004296738996345084,0.002548835000197869,0.0028245270004845224,0.010974845004966483,0.0033077769985538907,0.00017212099919561297
0.01898094799980754,0.006194646994117647,0.00464528999873437,0.002611673997307662,0.0028120540009695105,0.011150862002978101,0.003134915001282934,0.000207117001991719
0.019026518006285187,0.006254406995140016,0.004341312000178732,0.0026779949985211715,0.0028061810007784516,0.011518293998960871,0.003244936997361947,0.00017459599621361122
0.018893004998972174,0.005704595001589041,0.00442601499526063,0.00259303800703492,0.002858815001673065,0.011207089999516029,0.0031347449985332787,0.0001774060001480393
0.020126475996221416,0.007162384004914202,0.0045186729985289276,0.002801327995257452,0.0028287470049690455,0.011461657006293535,0.003172174998326227,0.00018312700558453798
0.019615384000644553,0.0066452099999878556,0.004454185000213329,0.0026500179956201464,0.0028424030024325475,0.011529537005117163,0.003155174999847077,0.00018111000099452212
0.01960385600250447,0.006457108996983152,0.004491236002650112,0.0026085860008606687,0.00284269899566425,0.011816413003543857,0.0032136079971678555,0.00018320600065635517
0.019801660004304722,0.006211534004251007,0.004612036995240487,0.002705120998143684,0.002865885995561257,0.011948136001592502,0.003180993997375481,0.00018051499500870705
0.019828637996397447,0.006171583001560066,0.004559871995297726,0.002791538994642906,0.0029666779955732636,0.011904444996616803,0.0033152639953186736,0.00020505599968601018
0.020391396996274125,0.0067688339986489154,0.0046063670015428215,0.0026820099956239574,0.0028711410050163977,0.012035690000629984,0.0031853170003159903,0.00018648200057214126
0.020769923998159356,0.00725325099483598,0.004548035001789685,0.002791089005768299,0.0028744210067088716,0.012027796001348179,0.0032612750001135282,0.0001878140028566122
0.02082644300389802,0.007045837999612559,0.004569210999761708,0.0028565339962369762,0.002896529003919568,0.012139618003857322,0.0032131909974850714,0.0001930069993250072
0.02083147600205848,0.006459120995714329,0.0046389359995373525,0.0026342870041844435,0.00290256899461383,0.013019163001445122,0.0032522719993721694,0.00019475800218060613
0.02102118800394237,0.006615097001485992,0.0046178390039131045,0.002691158006200567,0.0029156679956940934,0.012515657996118534,0.003207139998266939,0.0001895140012493357
0.022178966006322298,0.007530180999310687,0.004634767996321898,0.0028204360060044564,0.0029747649969067425,0.012386599002638832,0.0034026150024146773,0.000193619001947809
0.021833988997968845,0.007367728001554497,0.004775597000843845,0.002994520000356715,0.002926125001977198,0.01292118799756281,0.003237673001422081,0.0001947229975485243
0.021232901002804283,0.006555647996719927,0.004669258996727876,0.003101326001342386,0.002977169002406299,0.012822193995816633,0.003357025001605507,0.00018896199617302045
0.021458178001921624,0.006933534001291264,0.0047921000004862435,0.0028652730034082197,0.003082871000515297,0.012864569005614612,0.003361989001859911,0.0002373489987803623
0.02279416800593026,0.0077531030037789606,0.004742240998893976,0.002606597998237703,0.0030414830034715123,0.012884695999673568,0.0034807049960363656,0.00025554499734425917
0.022704408002027776,0.007351222004217561,0.004766323996591382,0.0028332860019872896,0.0030360090022441,0.013035535004746635,0.0035040459988522343,0.000201556998945307
0.022574824004550464,0.007430899000610225,0.00501288100349484,0.0031840229930821806,0.00354859400249552,0.015226799994707108,0.0036980860022595152,0.00022444299975177273
0.023337226994044613,0.007560746002127416,0.00482339299924206,0.0028476829975261353,0.003015761998540256,0.013194933002523612,0.0035195900054532103,0.00020073199993930757
0.022867377003422007,0.0077635560010094196,0.004931894000037573,0.0028002809995086864,0.003034332003153395,0.01336520499899052,0.0034508879980421625,0.00020190900249872357
0.023026580005534925,0.007523509004386142,0.004917544996715151,0.00288612800068222,0.003042454001842998,0.013449575002596248,0.003599877003580332,0.000202268005523365
0.02281585300079314,0.007089921004080679,0.0048942549983621575,0.00298975600162521,0.003075822001846973,0.013595738993899431,0.0034694100031629205,0.00020523700368357822
0.023123540995584335,0.007178369000030216,0.004980620004062075,0.0032387789979111403,0.00314015599724371,0.014245061000110582,0.00363908099825494,0.00020207100169500336
0.023623953995411284,0.007490963995223865,0.004947159002767876,0.0028342079967842437,0.003125085000647232,0.01381215999572305,0.0034613089956110343,0.00021098800061736256
0.023910530006105546,0.008115917997201905,0.005001285004254896,0.0030529669966199435,0.0031433359981747344,0.014076088998990599,0.0036031400013598613,0.00020776499877683818
0.02407612400565995,0.008091351999610197,0.00511199399625184,0.0030210050026653334,0.003195470999344252,0.014070227996853646,0.003656688997580204,0.00022935099696042016
0.02501163300621556,0.008809729995846283,0.005281015997752547,0.0029659819992957637,0.0032089460000861436,0.014243817997339647,0.003624545999628026,0.00020800800120923668
0.024884223996195942,0.008708278997801244,0.0051512840000214055,0.0029272879983182065,0.003177361002599355,0.014262917997257318,0.0036242050045984797,0.0002120669960277155
0.025391121998836752,0.008920009997382294,0.0050583580014063045,0.0034619290017872117,0.0031616149935871363,0.014415179000934586,0.0034807310003088787,0.00021669400302926078
0.025911977005307563,0.009137000000919215,0.005161982000572607,0.003112132995738648,0.003167292998114135,0.01456934200541582,0.0035743370026466437,0.0002175410045310855
0.025142098995274864,0.008433970993792173,0.005325354999513365,0.0032623049992253073,0.0031571510044159368,0.014718981001351494,0.0036746190016856417,0.00021289399592205882
0.026342099998146296,0.009423723997315392,0.0051349690038478,0.003107193006144371,0.0032219969943980686,0.01481958099611802,0.0035952449979959056,0.00021824699797434732
0.026007435997598805,0.008876293002685998,0.005159394997463096,0.0031207179999910295,0.0032084390040836297,0.014843209995888174,0.003714995000336785,0.00021441400167532265
0.026053978996060323,0.008722848004254047,0.0052464639957179315,0.0030958220013417304,0.0034422769967932254,0.015184684001724236,0.0036727799961226992,0.0002160299991373904
0.026321932004066184,0.008692363997397479,0.005246660999546293,0.0029921569948783144,0.003303757002868224,0.015404682999360375,0.0038596409940510057,0.0002231699982075952
0.026695127002312802,0.00928254600148648,0.005231852002907544,0.00320854400342796,0.0032613139992463402,0.015103653997357469,0.003715074999490753,0.00021773299522465095
0.026325810998969246,0.008818085996608716,0.005214782999246381,0.0031356629988295026,0.0032480920053785667,0.015508584001509007,0.0037223210019874386,0.00022051099949749187
0.02600644099584315,0.008295419997011777,0.005305152000801172,0.0032851260039024055,0.0032926400017458946,0.015741460003482644,0.0037632320018019527,0.0002534039958845824
0.026993944004061632,0.008578058004786726,0.005384967000281904,0.0033443010033806786,0.0034222899994347245,0.015618866003933363,0.003680616006022319,0.0002456579968566075
0.026728151002316736,0.008346637994691264,0.005355002998840064,0.003168552997522056,0.0033564309997018427,0.015761372000270057,0.0037263709964463487,0.0002218549998360686
0.026507465001486707,0.008225527002650779,0.005338024995580781,0.0031935750012053177,0.003396118998352904,0.016130459996929858,0.003792126997723244,0.00022334700042847544
0.02857258199946955,0.009359285002574325,0.00569323799572885,0.0035288679937366396,0.0035397719984757714,0.01658679800311802,0.003865979000693187,0.0002411539971944876
0.028640633994655218,0.009142012000666,0.005413056001998484,0.003655544001958333,0.003391530000953935,0.015995235997252166,0.003887635000864975,0.00022956400061957538
0.02753945899894461,0.008831264000036754,0.0055710939996060915,0.003445798996835947,0.003372924998984672,0.016179290003492497,0.003871476001222618,0.00023030099691823125
0.027796547001344152,0.008963013002357911,0.005423859001894016,0.0036138450013822876,0.0034050819958793,0.016305655997712165,0.003908282000338659,0.0002384469989920035
0.02885162199527258,0.009927840997988824,0.005419020999397617,0.003368783996847924,0.003413811995415017,0.016388707001169678,0.003708279000420589,0.00023518999660154805
0.028834664000896737,0.009404907999851275,0.005483312001160812,0.0032356709998566657,0.003416849998757243,0.016819305994431488,0.0039031909982440993,0.00023717599833616987
0.028093698994780425,0.008880569999746513,0.005489759998454247,0.0034855519988923334,0.0034969039988936856,0.017359926001518033,0.004834038001718,0.00023403700470225886
0.02917170600267127,0.009818575999815948,0.005498676000570413,0.0032963830017251894,0.003417309999349527,0.016908057004911825,0.005115298998134676,0.0002442210025037639
0.02978295700449962,0.0099074039972038,0.005540929996641353,0.003355615001055412,0.0034365030005574226,0.016884239004866686,0.0049068049993366,0.00024398599634878337
0.02926384800230153,0.009337335999589413,0.006002190995786805,0.0032736229986767285,0.0035284740006318316,0.01722071099356981,0.0048323379960493185,0.00023944499844219536
0.02896731300279498,0.009156457002973184,0.005712024001695681,0.0034040230020764284,0.003840780002065003,0.017426318998332135,0.004575617997033987,0.0002643019979586825
0.030182421003701165,0.010318836000806186,0.005693801998859271,0.0034617219935171306,0.0036056609969818965,0.017880448001960758,0.005181717999221291,0.0002437759976601228
0.029802165998262353,0.009260740000172518,0.005619502997433301,0.0035044830001425,0.003478466998785734,0.0174594329946558,0.004745058999105822,0.0002423839978291653
0.03073015800327994,0.010732982998888474,0.00601817400456639,0.0037279230018611997,0.0037265600039972924,0.018826516999979503,0.004855421000684146,0.0002574679965618998
0.03097307900316082,0.010124300999450497,0.00587715699657565,0.0035926069976994768,0.0035250430009909905,0.017947649001143873,0.004565678995277267,0.0002460370014887303
0.0301437279995298,0.009655592002673075,0.005732053999963682,0.0037103699942235835,0.003538365002896171,0.01829467799689155,0.004641212995920796,0.0002485880031599663
0.031197326999972574,0.010212245004368015,0.005740501997934189,0.0036547199997585267,0.0035256650007795542,0.018184298001870047,0.004558593995170668,0.00027281099755782634
0.03588412499811966,0.010457764998136554,0.005806629000289831,0.00343790899933083,0.003547666005033534,0.018409461998089682,0.004709671004093252,0.0002613019969430752
0.031682812004873995,0.010402349005744327,0.0059179980016779155,0.003389538003830239,0.0035764660060522147,0.018465929002559278,0.004661302002205048,0.000253712001722306
0.03206637300172588,0.011192027996003162,0.005991332996927667,0.003543669998180121,0.0036873970020678826,0.018360760004725307,0.004477495000173803,0.0002605970003060065
0.03166571000474505,0.01023677200282691,0.006123931001638994,0.0033975069964071736,0.0038190310006029904,0.01850411399937002,0.0047362400000565685,0.00027323499671183527
0.032407579994469415,0.01078581900219433,0.005938337002589833,0.003709282995259855,0.00368427399371285,0.01906890099780867,0.0047416550005436875,0.00025899100000970066
0.03242116200271994,0.010305752002750523,0.005896187998587266,0.0036624240019591525,0.0036123570025665686,0.018951172001834493,0.004630592993635219,0.0002599180006654933
0.03374263099976815,0.011378410003089812,0.00597749299777206,0.0036294140008976683,0.0036643659987021238,0.01884900300501613,0.004625103996659163,0.00026754500140668824
0.033468865003669634,0.011248404000070877,0.006101753002440091,0.0036390980021678843,0.003700724002555944,0.019426684993959498,0.004644813001505099,0.0002695050061447546
0.0327859380049631,0.010265306002111174,0.005945463999523781,0.0037679200031561777,0.004035466001369059,0.02014774399867747,0.004730729997390881,0.00027385699650039896
0.03449746200203663,0.011432169005274773,0.00641235299553955,0.0038814629951957613,0.003774622004129924,0.01948840799741447,0.004617917002178729,0.00026472299941815436
0.03378040399547899,0.011263637999945786,0.0060708699966198765,0.0036812799953622743,0.0036959159988327883,0.019777730005444027,0.00467417999607278,0.00026585700106807053
0.03369261999614537,0.010985861998051405,0.006064779998268932,0.003833085000223946,0.003744196001207456,0.019786940996709745,0.0049459159999969415,0.00027190700348000973
0.03463436000311049,0.011286326000117697,0.006147811000118963,0.003552975998900365,0.0037233219991321675,0.019827763993816916,0.004724596998130437,0.0002718680043471977
0.03447510999831138,0.01109503200132167,0.0061251510051079094,0.0036489359990810044,0.003743716995813884,0.019776783999986947,0.00462663899816107,0.0002713899957598187
0.03585590000147931,0.012159928999608383,0.006198764996952377,0.003676514003018383,0.00377561200002674,0.020016190006572288,0.004670273003284819,0.00027304600371280685
0.03502435999689624,0.011597290998906828,0.006174937996547669,0.003732946002855897,0.0038049639988457784,0.0201408349967096,0.004789851001987699,0.0002658539960975759
0.03554692000034265,0.012110758005292155,0.006285413997829892,0.0036695160015369765,0.00379481099662371,0.020543294995150063,0.0048036050066002645,0.0002669530003913678
0.036046686000190675,0.012318738998146728,0.006359166000038385,0.004058279002492782,0.0038121649995446205,0.02065452800161438,0.004861250999965705,0.00027619100001174957
0.03597059099411126,0.012375516998872627,0.006348101000185125,0.003732762001163792,0.003786183995543979,0.021076043994980864,0.004913188997306861,0.0002771420040517114
0.036527518001093995,0.012549995997687802,0.0064173840000876226,0.004094630996405613,0.003931790997739881,0.021176750997256022,0.005389605998061597,0.0002963150036521256
0.0374679069936974,0.012067388001014479,0.006327964998490643,0.0038420220007537864,0.0038936549972277135,0.02113664699572837,0.004726440995000303,0.0002846970019163564
0.03568091499619186,0.011091704996943008,0.006298442996921949,0.0040613079981994815,0.0038615199955529533,0.021125730003404897,0.004966290005540941,0.00028059199394192547
0.03569904599862639,0.010594962994218804,0.006312723002338316,0.004014406993519515,0.003922470998077188,0.021163978999538813,0.004903770997771062,0.00027293300081510097
0.03674108000268461,0.011604806997638661,0.00636859599762829,0.004041639003844466,0.003918424001312815,0.021284495000145398,0.005151612996996846,0.00030156200227793306
0.03759541200270178,0.012433582996891346,0.00636089999898104,0.004141500998230185,0.0038564679998671636,0.02143539799726568,0.005013111003790982,0.0002853159967344254
0.038261077999777626,0.012843303004046902,0.006474109999544453,0.0039794350013835356,0.0038745790006942116,0.021691596004529856,0.004982746999303345,0.0002890410032705404
0.03764152999792714,0.012007634999463335,0.006483454002591316,0.004221048002364114,0.003932779000024311,0.021742203003668692,0.004982842998288106,0.0003131909979856573
0.037255802999425214,0.011879926998517476,0.006491669002571143,0.004065423003339674,0.003980827001214493,0.02198139499523677,0.004978985998604912,0.0002898250022553839
0.03837995699723251,0.012598479996086098,0.006595197999558877,0.004052395997860003,0.003940491995308548,0.022533130999363493,0.004941355000482872,0.000294707999273669
0.038962792001257185,0.01321110099524958,0.0065055660015787,0.004118129996641073,0.004034607998619322,0.022617383001488633,0.004952016002789605,0.00029214899404905736
0.03843441999924835,0.01199141100369161,0.006717663003655616,0.004508736004936509,0.004217927998979576,0.023294248996535316,0.005190298004890792,0.00029642199660884216
0.040128906002792064,0.013206070005253423,0.006802361000154633,0.0038071259987191297,0.003989457996794954,0.022562173995538615,0.005030244996305555,0.00030255200545070693
0.03967967999778921,0.013359417993342504,0.006793125001422595,0.0039506589964730665,0.0039662340059294365,0.022691551996103954,0.005191805001231842,0.00029566400189651176
0.03993050399731146,0.013604779000161216,0.006827464996604249,0.004138297001190949,0.004009780997876078,0.023316408005484845,0.0049128470054711215,0.00030095999682089314
0.04003331199783133,0.013315414995304309,0.006805721997807268,0.004151852997893002,0.0040164950041798875,0.023419673001626506,0.005056242996943183,0.00030274900200311095
0.04098592499940423,0.014013539999723434,0.006868527001643088,0.003960121001000516,0.004013953999674413,0.023320630003581755,0.005120293004438281,0.0003020790027221665
0.04050351999467239,0.013280965999001637,0.0068744539967156015,0.004038991995912511,0.004014113997982349,0.023848611999710556,0.0053568459989037365,0.00030098400020506233
0.04108219900081167,0.013779193999653216,0.0069447639980353415,0.004155290997005068,0.0040482729964423925,0.023529375001089647,0.005158480002137367,0.00029966700094519183
0.04200700100045651,0.014807267005380709,0.007121085996914189,0.0041210979979950935,0.004123973994865082,0.02382745199429337,0.005583925005339552,0.0003334360008011572
0.0409058389996062,0.013028677996771876,0.006826589000411332,0.004083293002622668,0.004092396004125476,0.024187679002352525,0.005236894998233765,0.00030564200278604403
0.04110241599846631,0.013157114997738972,0.007449949000147171,0.004476202004298102,0.004342879001342226,0.025344596993818413,0.0053610459945048206,0.0003193439988535829
0.0442256370006362,0.014878668000164907,0.006810383005358744,0.0044441659993026406,0.004184368001006078,0.02430865800124593,0.005207820002397057,0.0003127739983028732
0.042768168001202866,0.013440152994007803,0.007273044000612572,0.004614789002516773,0.004384633000881877,0.026046762999612838,0.005564270002651028,0.0003338149981573224
0.04518846599967219,0.015050037000037264,0.007286218999070115,0.004775958994287066,0.004384908999782056,0.02602427199599333,0.005431715995655395,0.00032096200447995216
0.045020208999630995,0.014315877000626642,0.007085413002641872,0.00450152599660214,0.004254061997926328,0.0255186619979213,0.005275049996271264,0.000324945998727344
0.04564069200569065,0.01581340799748432,0.007170090000727214,0.0043308489985065535,0.0042568339995341375,0.024977184002636932,0.005278554999676999,0.0003165720045217313
0.0436865440060501,0.014312052000605036,0.006963795000046957,0.004113716000574641,0.004186619000392966,0.025091755000175908,0.005852621005033143,0.000343732004694175
0.04255552299582632,0.012506236998888198,0.0070471799990627915,0.0045220729953143746,0.004300068998418283,0.025539791000483092,0.005199871004151646,0.00033904299925779924
0.04463349800062133,0.015300792001653463,0.007079255999997258,0.004294814003515057,0.004200589995889459,0.02531874499982223,0.005422053000074811,0.000323378000757657
0.04473114600114059,0.015504431998124346,0.007062297998345457,0.004337300000770483,0.0041935039989766665,0.026909300999250263,0.0055240539950318635,0.0003229650028515607
0.04479492099926574,0.015396419003081974,0.007095751003362238,0.004656338998756837,0.0042810070008272305,0.026180266999290325,0.005434896003862377,0.00035660799767356366
0.04449473899876466,0.014190956004313193,0.007269688001542818,0.004510478000156581,0.004230056998494547,0.02559917300095549,0.005436659004772082,0.0003271410023444332
0.045366460995865054,0.015479606001463253,0.007323356003325898,0.004353921998699661,0.004344421002315357,0.025823283998761326,0.0053672830035793595,0.0003241179947508499
0.04648841600283049,0.016428121001808904,0.007249283000419382,0.004365886998130009,0.004257022999809124,0.026137270993785933,0.00591729400184704,0.00034167300327681005
0.045799184998031706,0.015245830996718723,0.007147727003030013,0.004633664000721183,0.0043147480027982965,0.026294868999684695,0.006090916998800822,0.0003291239991085604
0.0476949939984479,0.016578456001298036,0.007182714994996786,0.004239023000991438,0.004311231998144649,0.026191363998805173,0.0060977310058660805,0.00033493799855932593
0.04697666200081585,0.015987337996193673,0.007224579996545799,0.0044162510021124035,0.004410640998685267,0.027163507002114784,0.006259194000449497,0.0003319320021546446
0.047845936998783145,0.016604036994976923,0.007260086000314914,0.0043747300005634315,0.004343231994425878,0.02692877099616453,0.006180995995237026,0.0003350729966768995
0.04805974700138904,0.01661399399745278,0.007767312999931164,0.00453150399698643,0.0043350380001356825,0.027086456000688486,0.006002459005685523,0.00033615600113989785
0.04681923300086055,0.015101491997484118,0.007321439996303525,0.004754711000714451,0.004356534998805728,0.027503812001668848,0.006069645001844037,0.00033365599665557966
0.047312196002167184,0.014928463002434,0.007352725995588116,0.004297886000131257,0.0043194780009798706,0.027460172001156025,0.006551201993715949,0.00033451099443482235
0.048006557997723576,0.015392213004815858,0.007352319000347052,0.004537540997262113,0.004358245001640171,0.027488419000292197,0.005666983997798525,0.0003428370036999695
0.04761010999936843,0.014537925002514385,0.007583570004499052,0.004790617000253405,0.004439402997377329,0.027722342005290557,0.005605133002973162,0.0003483319960650988
0.048993820004398,0.01656565099983709,0.007387983001535758,0.004550031000690069,0.004396164003992453,0.02774709999357583,0.006036762002622709,0.00034453400439815596
0.049025257998437155,0.016517014999408275,0.007578594995720778,0.0047133240004768595,0.0043716149957617745,0.027917166000406723,0.005914497000048868,0.0003415909959585406
0.05037164500390645,0.01753449499665294,0.007535571996413637,0.004705822997493669,0.004400409001391381,0.027819911992992274,0.005971860002318863,0.0003433660021983087
0.049950130996876396,0.017187792000186164,0.007496963000448886,0.0047190729965223,0.004409073997521773,0.028424403004464693,0.00601933199504856,0.0003383009971003048
0.05335624599683797,0.018773345997033175,0.00785643400013214,0.004939685000863392,0.004428133994224481,0.028461428002628963,0.005764551002357621,0.00035036900226259604
0.05279328899632674,0.017663108999840915,0.007803407002938911,0.004977624004823156,0.004508632999204565,0.0290277270032675,0.005823851999593899,0.00035232899972470477
0.0497762419981882,0.0159082620011759,0.0075822189974132925,0.004757552000228316,0.0045792289965902455,0.029158645003917627,0.006147893996967468,0.0003491789975669235
0.05155594499956351,0.017724305995216127,0.007588330001453869,0.004916735000733752,0.00493285599804949,0.031057562002388295,0.006071887000871357,0.00036391599860507995
0.05034659500233829,0.01606619300582679,0.0076806650031358,0.004775715999130625,0.0045879949975642376,0.0294136999946204,0.0059496800022316165,0.00034897900331998244
0.05062099699716782,0.01653636099945288,0.007572620001155883,0.005127750999236014,0.00457078599720262,0.029531124004279263,0.006078391998016741,0.00035433000448392704
0.0517650620022323,0.017227237003680784,0.007590942004753742,0.004975128002115525,0.004650546004995704,0.0295938359995489,0.005930715000431519,0.0003487190042505972
0.05268963999697007,0.017663351994997356,0.007683579999138601,0.004927560999931302,0.004562239002552815,0.02979204500297783,0.005928625003434718,0.00035217299591749907
0.05468326400296064,0.0183399340021424,0.008040922999498434,0.0048790029977681115,0.004587900002661627,0.029788623003696557,0.00596227800269844,0.00042075699457200244
0.052919429006578866,0.018240090998006053,0.007747236995783169,0.004719223994470667,0.0047028400003910065,0.0300843340010033,0.006070800998713821,0.00038773300184402615
0.052983920002589,0.017283977002080064,0.007773306999297347,0.004855908999161329,0.004602057000738569,0.02999341800023103,0.006004533002851531,0.00036118299613008276
0.05315235599846346,0.016931236001255456,0.007763118002912961,0.0048312950020772405,0.004601658001774922,0.030488912998407613,0.0061524530028691515,0.0003645489996415563
0.053000726002210286,0.016569272003835067,0.007872709997172933,0.004719631993793882,0.004603674002282787,0.030665240999951493,0.005967502002022229,0.0004462040014914237
0.055096661002608016,0.019050324001000263,0.007988719000422861,0.004993515998648945,0.004658849000406917,0.030652137997094542,0.006213843997102231,0.0003915670022252016
0.05491895599698182,0.01844699700450292,0.0078123269995558076,0.0051433199987513945,0.00462507000338519,0.03096789800474653,0.0060867850042996,0.00036600499879568815
0.05354133900254965,0.0167659979997552,0.007929228006105404,0.004998149001039565,0.004652281000744551,0.03220628499548184,0.0062043549987720326,0.0003669440047815442
0.05473707299825037,0.01747352500387933,0.00807598100072937,0.005225382999924477,0.004655140997783747,0.03177950600365875,0.006355596000503283,0.00038772499829065055
0.056375615000433754,0.0197641080012545,0.007921038995846175,0.004860849003307521,0.004665198997827247,0.03137959400191903,0.006416730997443665,0.0003779990001930855
0.056811503003700636,0.018350133999774698,0.008002649003174156,0.004993524002202321,0.004681341000832617,0.03174448799836682,0.006795094996050466,0.0003717799991136417
0.05545418499968946,0.01767208700039191,0.007952585001476109,0.0052304899945738725,0.004805351003597025,0.03172483800153714,0.006447728999773972,0.00039283899968722835
0.05565434700110927,0.01778776600258425,0.008079463994363323,0.004768250000779517,0.00469186800182797,0.03183644499949878,0.0064323280021199025,0.00036947600165149197
0.057747033999476116,0.019409603999520186,0.008151009002176579,0.004935609998938162,0.004790566999872681,0.03280738399917027,0.006767177001165692,0.0003823590013780631
0.057255708998127375,0.0187911789980717,0.008230412000557408,0.005193190001591574,0.004762290001963265,0.032379192001826596,0.0064255959950969554,0.0003889270010404289
0.059176667004066985,0.0196001759977662,0.008030479002627544,0.005048020000685938,0.0047736889973748475,0.03257779800333083,0.006190300999151077,0.00038439999480033293
0.05858753599750344,0.02011026100080926,0.008119555001030676,0.005256607000774238,0.004793521999090444,0.032874395001272205,0.006310365999524947,0.00038648499321425334
0.05896750999818323,0.019988652005849872,0.00817099700361723,0.005119405999721494,0.004848743003094569,0.03325479500199435,0.006387025998265017,0.0003808649998973124
0.05904896600259235,0.018981219000124838,0.008294666004076134,0.0050804429993149824,0.00480810999579262,0.0334825159952743,0.00627859600353986,0.0003938139998354018
0.0575681290065404,0.01820161900104722,0.008180438002455048,0.005191805001231842,0.004993172005924862,0.033728231996065006,0.006358239996188786,0.000407571998948697
0.058624803998100106,0.01923323100345442,0.00828462399658747,0.005523414998606313,0.004875957005424425,0.033562368000275455,0.0062867169981473126,0.00038651900104014203
